name,varlab
DayDeaMeFoIHME20200911,Daily deaths mean smooth forecast only IHME
update_date20200911,update date
epoch20200911,epoch IHME
DayDeaMeRaIHME20200918,Daily deaths mean raw IHME
DayDeaMeSmIHME20200918,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200918,Daily deaths mean smooth forecast only IHME
update_date20200918,update date
epoch20200918,epoch IHME
DayDeaMeRaIHME20200924,Daily deaths mean raw IHME
DayDeaMeSmIHME20200924,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200924,Daily deaths mean smooth forecast only IHME
update_date20200924,update date
epoch20200924,epoch IHME
DayDeaMeRaIHME20201002,Daily deaths mean raw IHME
DayDeaMeSmIHME20201002,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20201002,Daily deaths mean smooth forecast only IHME
update_date20201002,update date
epoch20201002,epoch IHME
DayDeaMeRaIHME20201009,Daily deaths mean raw IHME
DayDeaMeSmIHME20201009,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20201009,Daily deaths mean smooth forecast only IHME
update_date20201009,update date
epoch20201009,epoch IHME
DayDeaMeRaIHME20201015,Daily deaths mean raw IHME
