name,varlab
DDAbsErrLANL20210505_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210502_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210428_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210425_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210421_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210418_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210414_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210411_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210407_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210404_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210331_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210328_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210324_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210321_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210314_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210310_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210307_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210303_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210228_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210224_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210221_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210217_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210214_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210210_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210207_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210203_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210131_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210127_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210124_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210120_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210117_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210113_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210110_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210105_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20210103_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201223_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201220_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201216_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201213_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201209_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201206_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201202_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201129_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201125_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201122_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201118_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201115_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201111_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201108_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201104_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201101_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201028_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201025_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201021_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201018_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201014_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201011_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201007_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20201004_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20200930_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20200927_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20200923_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20200920_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20200916_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20200913_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20200909_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20200906_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20200902_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20200830_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20200826_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20200823_Med1,DayDeaLANL median absolute error by calendar months and updates
DDAbsErrLANL20200819_Med1,DayDeaLANL median absolute error by calendar months and updates
