name,varlab
DDAbPeErDELP20210114_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20201231_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20201217_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20201203_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20201119_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20201105_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20201022_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20201008_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200926_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200912_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200829_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200815_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200801_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200723_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200718_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200704_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200628_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200621_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200614_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200607_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200531_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200524_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200517_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200509_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200501_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200424_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20200417_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDPerErrDELP20220915_Med1,DayDeaDELP median % error by calendar months and updates
DDPerErrDELP20220914_Med1,DayDeaDELP median % error by calendar months and updates
DDPerErrDELP20220913_Med1,DayDeaDELP median % error by calendar months and updates
DDPerErrDELP20220912_Med1,DayDeaDELP median % error by calendar months and updates
DDPerErrDELP20220911_Med1,DayDeaDELP median % error by calendar months and updates
